timestamp_berlin,LSA9_west_count,LSA9_south_count,LSA9_east_count,LSA9_north_west_count,date,time,hour,weekday
2026-03-26 16:15:00+00:00,128,10,145,36,2026-03-26,16:15,16,Thursday
2026-03-26 16:30:00+00:00,132,10,105,40,2026-03-26,16:30,16,Thursday
2026-03-26 16:45:00+00:00,134,9,154,38,2026-03-26,16:45,16,Thursday
2026-03-26 17:00:00+00:00,95,11,148,47,2026-03-26,17:00,17,Thursday
2026-03-26 17:15:00+00:00,126,9,168,33,2026-03-26,17:15,17,Thursday
2026-03-26 17:30:00+00:00,109,11,134,35,2026-03-26,17:30,17,Thursday
2026-03-26 17:45:00+00:00,104,12,138,26,2026-03-26,17:45,17,Thursday
2026-03-26 18:00:00+00:00,127,12,149,32,2026-03-26,18:00,18,Thursday
2026-03-26 18:15:00+00:00,150,3,139,36,2026-03-26,18:15,18,Thursday
2026-03-26 18:30:00+00:00,96,3,158,22,2026-03-26,18:30,18,Thursday
2026-03-26 18:45:00+00:00,99,7,126,24,2026-03-26,18:45,18,Thursday
2026-03-26 19:00:00+00:00,61,5,140,20,2026-03-26,19:00,19,Thursday
2026-03-26 19:15:00+00:00,83,3,127,16,2026-03-26,19:15,19,Thursday
2026-03-26 19:30:00+00:00,84,4,112,22,2026-03-26,19:30,19,Thursday
2026-03-26 19:45:00+00:00,76,3,125,22,2026-03-26,19:45,19,Thursday
2026-03-26 20:00:00+00:00,70,4,109,16,2026-03-26,20:00,20,Thursday
2026-03-26 20:15:00+00:00,66,7,114,18,2026-03-26,20:15,20,Thursday
2026-03-26 20:30:00+00:00,63,1,122,13,2026-03-26,20:30,20,Thursday
2026-03-26 20:45:00+00:00,55,4,122,32,2026-03-26,20:45,20,Thursday
2026-03-26 21:00:00+00:00,55,2,91,19,2026-03-26,21:00,21,Thursday
2026-03-26 21:15:00+00:00,49,2,121,22,2026-03-26,21:15,21,Thursday
2026-03-26 21:30:00+00:00,52,2,81,17,2026-03-26,21:30,21,Thursday
2026-03-26 21:45:00+00:00,48,2,86,9,2026-03-26,21:45,21,Thursday
2026-03-26 22:00:00+00:00,41,1,54,10,2026-03-26,22:00,22,Thursday
2026-03-26 22:15:00+00:00,43,1,62,6,2026-03-26,22:15,22,Thursday
2026-03-26 22:30:00+00:00,41,3,43,8,2026-03-26,22:30,22,Thursday
2026-03-26 22:45:00+00:00,36,0,46,5,2026-03-26,22:45,22,Thursday
2026-03-26 23:00:00+00:00,18,1,24,5,2026-03-26,23:00,23,Thursday
2026-03-26 23:15:00+00:00,29,0,41,3,2026-03-26,23:15,23,Thursday
2026-03-26 23:30:00+00:00,17,0,18,3,2026-03-26,23:30,23,Thursday
2026-03-26 23:45:00+00:00,12,1,26,6,2026-03-26,23:45,23,Thursday
2026-03-27 00:15:00+00:00,16,0,11,3,2026-03-27,00:15,0,Friday
2026-03-27 00:30:00+00:00,7,0,8,1,2026-03-27,00:30,0,Friday
2026-03-27 00:45:00+00:00,7,1,16,2,2026-03-27,00:45,0,Friday
2026-03-27 01:00:00+00:00,3,0,18,2,2026-03-27,01:00,1,Friday
2026-03-27 01:15:00+00:00,10,1,7,2,2026-03-27,01:15,1,Friday
2026-03-27 01:30:00+00:00,6,0,6,2,2026-03-27,01:30,1,Friday
2026-03-27 01:45:00+00:00,8,0,5,0,2026-03-27,01:45,1,Friday
2026-03-27 02:00:00+00:00,2,0,0,0,2026-03-27,02:00,2,Friday
2026-03-27 02:15:00+00:00,6,0,10,1,2026-03-27,02:15,2,Friday
2026-03-27 02:30:00+00:00,8,0,9,0,2026-03-27,02:30,2,Friday
2026-03-27 02:45:00+00:00,6,0,5,1,2026-03-27,02:45,2,Friday
2026-03-27 03:00:00+00:00,10,0,4,1,2026-03-27,03:00,3,Friday
2026-03-27 03:15:00+00:00,9,0,12,1,2026-03-27,03:15,3,Friday
2026-03-27 03:30:00+00:00,16,0,5,1,2026-03-27,03:30,3,Friday
2026-03-27 03:45:00+00:00,20,0,12,2,2026-03-27,03:45,3,Friday
2026-03-27 04:00:00+00:00,27,1,11,4,2026-03-27,04:00,4,Friday
2026-03-27 04:15:00+00:00,39,1,29,1,2026-03-27,04:15,4,Friday
2026-03-27 04:30:00+00:00,45,0,27,6,2026-03-27,04:30,4,Friday
2026-03-27 04:45:00+00:00,65,2,42,8,2026-03-27,04:45,4,Friday
2026-03-27 05:00:00+00:00,70,3,41,10,2026-03-27,05:00,5,Friday
2026-03-27 05:15:00+00:00,61,2,50,5,2026-03-27,05:15,5,Friday
2026-03-27 05:30:00+00:00,113,1,53,17,2026-03-27,05:30,5,Friday
2026-03-27 05:45:00+00:00,133,2,50,11,2026-03-27,05:45,5,Friday
2026-03-27 06:00:00+00:00,158,0,72,9,2026-03-27,06:00,6,Friday
2026-03-27 06:15:00+00:00,138,2,124,17,2026-03-27,06:15,6,Friday
2026-03-27 06:30:00+00:00,151,4,145,22,2026-03-27,06:30,6,Friday
2026-03-27 06:45:00+00:00,173,6,172,24,2026-03-27,06:45,6,Friday
2026-03-27 07:00:00+00:00,152,7,149,22,2026-03-27,07:00,7,Friday
2026-03-27 07:15:00+00:00,152,11,114,27,2026-03-27,07:15,7,Friday
2026-03-27 07:30:00+00:00,161,7,136,27,2026-03-27,07:30,7,Friday
2026-03-27 07:45:00+00:00,140,12,117,27,2026-03-27,07:45,7,Friday
2026-03-27 08:00:00+00:00,145,9,147,35,2026-03-27,08:00,8,Friday
2026-03-27 08:15:00+00:00,111,5,128,31,2026-03-27,08:15,8,Friday
2026-03-27 08:30:00+00:00,123,8,113,30,2026-03-27,08:30,8,Friday
2026-03-27 08:45:00+00:00,128,11,135,31,2026-03-27,08:45,8,Friday
2026-03-27 09:00:00+00:00,129,15,112,37,2026-03-27,09:00,9,Friday
2026-03-27 09:15:00+00:00,126,5,135,28,2026-03-27,09:15,9,Friday
2026-03-27 09:30:00+00:00,143,10,158,44,2026-03-27,09:30,9,Friday
2026-03-27 09:45:00+00:00,142,15,109,39,2026-03-27,09:45,9,Friday
2026-03-27 10:00:00+00:00,151,12,87,39,2026-03-27,10:00,10,Friday
2026-03-27 10:15:00+00:00,156,14,136,35,2026-03-27,10:15,10,Friday
2026-03-27 10:30:00+00:00,134,10,145,43,2026-03-27,10:30,10,Friday
2026-03-27 10:45:00+00:00,143,9,110,36,2026-03-27,10:45,10,Friday
2026-03-27 11:00:00+00:00,114,12,144,41,2026-03-27,11:00,11,Friday
2026-03-27 11:15:00+00:00,62,18,119,40,2026-03-27,11:15,11,Friday
2026-03-27 11:30:00+00:00,145,10,175,31,2026-03-27,11:30,11,Friday
2026-03-27 11:45:00+00:00,129,7,161,53,2026-03-27,11:45,11,Friday
2026-03-27 12:00:00+00:00,89,8,153,46,2026-03-27,12:00,12,Friday
2026-03-27 12:15:00+00:00,102,9,158,48,2026-03-27,12:15,12,Friday
2026-03-27 12:30:00+00:00,49,11,137,51,2026-03-27,12:30,12,Friday
2026-03-27 12:45:00+00:00,157,7,155,46,2026-03-27,12:45,12,Friday
2026-03-27 13:00:00+00:00,126,11,134,39,2026-03-27,13:00,13,Friday
2026-03-27 13:15:00+00:00,181,12,160,56,2026-03-27,13:15,13,Friday
2026-03-27 13:30:00+00:00,193,14,135,37,2026-03-27,13:30,13,Friday
2026-03-27 13:45:00+00:00,142,7,171,33,2026-03-27,13:45,13,Friday
2026-03-27 14:00:00+00:00,154,6,190,36,2026-03-27,14:00,14,Friday
2026-03-27 14:15:00+00:00,111,10,187,36,2026-03-27,14:15,14,Friday
2026-03-27 14:30:00+00:00,156,7,136,34,2026-03-27,14:30,14,Friday
2026-03-27 14:45:00+00:00,102,10,189,46,2026-03-27,14:45,14,Friday
2026-03-27 15:00:00+00:00,120,4,163,31,2026-03-27,15:00,15,Friday
2026-03-27 15:15:00+00:00,155,5,176,37,2026-03-27,15:15,15,Friday
2026-03-27 15:30:00+00:00,158,7,141,40,2026-03-27,15:30,15,Friday
2026-03-27 15:45:00+00:00,131,8,150,40,2026-03-27,15:45,15,Friday
2026-03-27 16:00:00+00:00,121,11,157,40,2026-03-27,16:00,16,Friday
2026-03-27 16:15:00+00:00,141,3,152,29,2026-03-27,16:15,16,Friday
2026-03-27 16:30:00+00:00,144,9,175,41,2026-03-27,16:30,16,Friday
2026-03-27 16:45:00+00:00,171,6,165,30,2026-03-27,16:45,16,Friday
2026-03-27 17:00:00+00:00,124,8,139,30,2026-03-27,17:00,17,Friday
2026-03-27 17:15:00+00:00,103,6,150,27,2026-03-27,17:15,17,Friday
2026-03-27 17:30:00+00:00,119,3,141,28,2026-03-27,17:30,17,Friday
2026-03-27 17:45:00+00:00,120,9,140,32,2026-03-27,17:45,17,Friday
2026-03-27 18:00:00+00:00,123,6,145,28,2026-03-27,18:00,18,Friday
2026-03-27 18:15:00+00:00,142,5,132,27,2026-03-27,18:15,18,Friday
2026-03-27 18:30:00+00:00,123,7,125,33,2026-03-27,18:30,18,Friday
2026-03-27 18:45:00+00:00,72,4,120,30,2026-03-27,18:45,18,Friday
2026-03-27 19:00:00+00:00,88,1,130,21,2026-03-27,19:00,19,Friday
2026-03-27 19:15:00+00:00,71,5,137,24,2026-03-27,19:15,19,Friday
2026-03-27 19:30:00+00:00,78,4,113,21,2026-03-27,19:30,19,Friday
2026-03-27 19:45:00+00:00,91,5,144,22,2026-03-27,19:45,19,Friday
2026-03-27 20:00:00+00:00,80,6,108,21,2026-03-27,20:00,20,Friday
2026-03-27 20:15:00+00:00,71,5,123,21,2026-03-27,20:15,20,Friday
2026-03-27 20:30:00+00:00,82,4,113,20,2026-03-27,20:30,20,Friday
2026-03-27 20:45:00+00:00,80,3,118,18,2026-03-27,20:45,20,Friday
2026-03-27 21:00:00+00:00,71,4,110,23,2026-03-27,21:00,21,Friday
2026-03-27 21:15:00+00:00,67,1,129,19,2026-03-27,21:15,21,Friday
2026-03-27 21:30:00+00:00,70,0,101,23,2026-03-27,21:30,21,Friday
2026-03-27 21:45:00+00:00,45,3,94,19,2026-03-27,21:45,21,Friday
2026-03-27 22:00:00+00:00,56,2,96,14,2026-03-27,22:00,22,Friday
2026-03-27 22:15:00+00:00,48,1,100,21,2026-03-27,22:15,22,Friday
2026-03-27 22:30:00+00:00,72,1,68,9,2026-03-27,22:30,22,Friday
2026-03-27 22:45:00+00:00,47,5,77,10,2026-03-27,22:45,22,Friday
2026-03-27 23:00:00+00:00,48,3,65,11,2026-03-27,23:00,23,Friday
2026-03-27 23:15:00+00:00,50,4,88,10,2026-03-27,23:15,23,Friday
2026-03-27 23:30:00+00:00,34,6,57,13,2026-03-27,23:30,23,Friday
2026-03-27 23:45:00+00:00,38,1,100,14,2026-03-27,23:45,23,Friday
2026-03-28 00:15:00+00:00,32,1,36,6,2026-03-28,00:15,0,Saturday
2026-03-28 00:30:00+00:00,23,2,20,2,2026-03-28,00:30,0,Saturday
2026-03-28 00:45:00+00:00,21,0,37,3,2026-03-28,00:45,0,Saturday
2026-03-28 01:00:00+00:00,22,2,33,6,2026-03-28,01:00,1,Saturday
2026-03-28 01:15:00+00:00,23,0,38,1,2026-03-28,01:15,1,Saturday
2026-03-28 01:30:00+00:00,22,2,32,3,2026-03-28,01:30,1,Saturday
2026-03-28 01:45:00+00:00,14,1,18,3,2026-03-28,01:45,1,Saturday
2026-03-28 02:00:00+00:00,18,0,10,1,2026-03-28,02:00,2,Saturday
2026-03-28 02:15:00+00:00,20,0,25,7,2026-03-28,02:15,2,Saturday
2026-03-28 02:30:00+00:00,11,1,23,5,2026-03-28,02:30,2,Saturday
2026-03-28 02:45:00+00:00,10,1,3,4,2026-03-28,02:45,2,Saturday
2026-03-28 03:00:00+00:00,11,0,15,4,2026-03-28,03:00,3,Saturday
2026-03-28 03:15:00+00:00,18,0,17,6,2026-03-28,03:15,3,Saturday
2026-03-28 03:30:00+00:00,16,1,10,3,2026-03-28,03:30,3,Saturday
2026-03-28 03:45:00+00:00,20,1,9,4,2026-03-28,03:45,3,Saturday
2026-03-28 04:00:00+00:00,10,1,14,2,2026-03-28,04:00,4,Saturday
2026-03-28 04:15:00+00:00,20,1,10,7,2026-03-28,04:15,4,Saturday
2026-03-28 04:30:00+00:00,28,0,14,3,2026-03-28,04:30,4,Saturday
2026-03-28 04:45:00+00:00,37,2,31,5,2026-03-28,04:45,4,Saturday
2026-03-28 05:00:00+00:00,33,0,24,2,2026-03-28,05:00,5,Saturday
2026-03-28 05:15:00+00:00,29,0,25,3,2026-03-28,05:15,5,Saturday
2026-03-28 05:30:00+00:00,38,3,15,2,2026-03-28,05:30,5,Saturday
2026-03-28 05:45:00+00:00,50,1,25,1,2026-03-28,05:45,5,Saturday
2026-03-28 06:00:00+00:00,47,0,30,4,2026-03-28,06:00,6,Saturday
2026-03-28 06:15:00+00:00,56,1,32,9,2026-03-28,06:15,6,Saturday
2026-03-28 06:30:00+00:00,79,0,40,7,2026-03-28,06:30,6,Saturday
2026-03-28 06:45:00+00:00,82,1,45,3,2026-03-28,06:45,6,Saturday
2026-03-28 07:00:00+00:00,92,3,63,12,2026-03-28,07:00,7,Saturday
2026-03-28 07:15:00+00:00,106,0,52,11,2026-03-28,07:15,7,Saturday
2026-03-28 07:30:00+00:00,96,5,69,13,2026-03-28,07:30,7,Saturday
2026-03-28 07:45:00+00:00,113,2,98,20,2026-03-28,07:45,7,Saturday
2026-03-28 08:00:00+00:00,117,3,135,17,2026-03-28,08:00,8,Saturday
2026-03-28 08:15:00+00:00,144,5,111,16,2026-03-28,08:15,8,Saturday
2026-03-28 08:30:00+00:00,129,5,100,19,2026-03-28,08:30,8,Saturday
2026-03-28 08:45:00+00:00,127,4,125,25,2026-03-28,08:45,8,Saturday
2026-03-28 09:00:00+00:00,178,3,118,23,2026-03-28,09:00,9,Saturday
2026-03-28 09:15:00+00:00,136,5,147,18,2026-03-28,09:15,9,Saturday
2026-03-28 09:30:00+00:00,120,4,143,27,2026-03-28,09:30,9,Saturday
2026-03-28 09:45:00+00:00,116,6,148,33,2026-03-28,09:45,9,Saturday
2026-03-28 10:00:00+00:00,141,6,136,30,2026-03-28,10:00,10,Saturday
2026-03-28 10:15:00+00:00,124,11,180,37,2026-03-28,10:15,10,Saturday
2026-03-28 10:30:00+00:00,193,4,157,28,2026-03-28,10:30,10,Saturday
2026-03-28 10:45:00+00:00,141,3,151,34,2026-03-28,10:45,10,Saturday
2026-03-28 11:00:00+00:00,114,8,162,34,2026-03-28,11:00,11,Saturday
2026-03-28 11:15:00+00:00,124,4,158,31,2026-03-28,11:15,11,Saturday
2026-03-28 11:30:00+00:00,95,3,156,35,2026-03-28,11:30,11,Saturday
2026-03-28 11:45:00+00:00,135,6,159,36,2026-03-28,11:45,11,Saturday
2026-03-28 12:00:00+00:00,117,2,154,30,2026-03-28,12:00,12,Saturday
2026-03-28 12:15:00+00:00,129,1,139,33,2026-03-28,12:15,12,Saturday
2026-03-28 12:30:00+00:00,144,4,164,25,2026-03-28,12:30,12,Saturday
2026-03-28 12:45:00+00:00,128,2,140,35,2026-03-28,12:45,12,Saturday
2026-03-28 13:00:00+00:00,118,5,98,39,2026-03-28,13:00,13,Saturday
2026-03-28 13:15:00+00:00,133,5,96,39,2026-03-28,13:15,13,Saturday
2026-03-28 13:30:00+00:00,111,4,109,31,2026-03-28,13:30,13,Saturday
2026-03-28 13:45:00+00:00,118,5,107,30,2026-03-28,13:45,13,Saturday
2026-03-28 14:00:00+00:00,134,6,106,28,2026-03-28,14:00,14,Saturday
2026-03-28 14:15:00+00:00,145,6,118,33,2026-03-28,14:15,14,Saturday
2026-03-28 14:30:00+00:00,119,6,135,39,2026-03-28,14:30,14,Saturday
2026-03-28 14:45:00+00:00,125,5,128,27,2026-03-28,14:45,14,Saturday
2026-03-28 15:00:00+00:00,112,5,132,30,2026-03-28,15:00,15,Saturday
2026-03-28 15:15:00+00:00,92,6,106,32,2026-03-28,15:15,15,Saturday
2026-03-28 15:30:00+00:00,127,5,120,30,2026-03-28,15:30,15,Saturday
2026-03-28 15:45:00+00:00,111,4,107,37,2026-03-28,15:45,15,Saturday
2026-03-28 16:00:00+00:00,115,7,96,31,2026-03-28,16:00,16,Saturday
2026-03-28 16:15:00+00:00,97,5,112,25,2026-03-28,16:15,16,Saturday
2026-03-28 16:30:00+00:00,102,5,95,42,2026-03-28,16:30,16,Saturday
2026-03-28 16:45:00+00:00,147,6,105,30,2026-03-28,16:45,16,Saturday
2026-03-28 17:00:00+00:00,118,5,108,22,2026-03-28,17:00,17,Saturday
2026-03-28 17:15:00+00:00,148,5,89,28,2026-03-28,17:15,17,Saturday
2026-03-28 17:30:00+00:00,139,2,129,20,2026-03-28,17:30,17,Saturday
2026-03-28 17:45:00+00:00,142,7,93,19,2026-03-28,17:45,17,Saturday
2026-03-28 18:00:00+00:00,128,3,104,25,2026-03-28,18:00,18,Saturday
2026-03-28 18:15:00+00:00,75,4,98,28,2026-03-28,18:15,18,Saturday
2026-03-28 18:30:00+00:00,82,5,64,21,2026-03-28,18:30,18,Saturday
2026-03-28 18:45:00+00:00,86,1,72,24,2026-03-28,18:45,18,Saturday
2026-03-28 19:00:00+00:00,74,2,96,22,2026-03-28,19:00,19,Saturday
2026-03-28 19:15:00+00:00,60,3,84,29,2026-03-28,19:15,19,Saturday
2026-03-28 19:30:00+00:00,64,1,103,20,2026-03-28,19:30,19,Saturday
2026-03-28 19:45:00+00:00,70,4,90,18,2026-03-28,19:45,19,Saturday
2026-03-28 20:00:00+00:00,57,4,109,20,2026-03-28,20:00,20,Saturday
2026-03-28 20:15:00+00:00,67,1,111,11,2026-03-28,20:15,20,Saturday
2026-03-28 20:30:00+00:00,64,2,96,19,2026-03-28,20:30,20,Saturday
2026-03-28 20:45:00+00:00,65,1,99,15,2026-03-28,20:45,20,Saturday
2026-03-28 21:00:00+00:00,49,3,111,18,2026-03-28,21:00,21,Saturday
2026-03-28 21:15:00+00:00,46,3,86,14,2026-03-28,21:15,21,Saturday
2026-03-28 21:30:00+00:00,37,5,98,15,2026-03-28,21:30,21,Saturday
2026-03-28 21:45:00+00:00,53,4,102,15,2026-03-28,21:45,21,Saturday
2026-03-28 22:00:00+00:00,55,4,76,8,2026-03-28,22:00,22,Saturday
2026-03-28 22:15:00+00:00,52,5,86,16,2026-03-28,22:15,22,Saturday
2026-03-28 22:30:00+00:00,69,1,74,8,2026-03-28,22:30,22,Saturday
2026-03-28 22:45:00+00:00,38,1,75,9,2026-03-28,22:45,22,Saturday
2026-03-28 23:00:00+00:00,36,1,57,13,2026-03-28,23:00,23,Saturday
2026-03-28 23:15:00+00:00,36,2,45,5,2026-03-28,23:15,23,Saturday
2026-03-28 23:30:00+00:00,41,1,52,15,2026-03-28,23:30,23,Saturday
2026-03-28 23:45:00+00:00,34,3,47,10,2026-03-28,23:45,23,Saturday
2026-03-29 00:15:00+00:00,39,0,63,5,2026-03-29,00:15,0,Sunday
2026-03-29 00:30:00+00:00,29,0,33,7,2026-03-29,00:30,0,Sunday
2026-03-29 00:45:00+00:00,33,1,47,9,2026-03-29,00:45,0,Sunday
2026-03-29 01:00:00+00:00,20,0,47,2,2026-03-29,01:00,1,Sunday
2026-03-29 01:15:00+00:00,28,1,34,6,2026-03-29,01:15,1,Sunday
2026-03-29 01:30:00+00:00,25,0,27,1,2026-03-29,01:30,1,Sunday
2026-03-29 01:45:00+00:00,18,1,25,4,2026-03-29,01:45,1,Sunday
2026-03-29 02:00:00+00:00,19,0,17,6,2026-03-29,02:00,2,Sunday
2026-03-29 02:15:00+00:00,21,0,16,1,2026-03-29,02:15,2,Sunday
2026-03-29 02:30:00+00:00,14,1,19,1,2026-03-29,02:30,2,Sunday
2026-03-29 02:45:00+00:00,13,0,14,0,2026-03-29,02:45,2,Sunday
2026-03-29 03:00:00+00:00,18,1,10,2,2026-03-29,03:00,3,Sunday
2026-03-29 03:15:00+00:00,24,0,13,4,2026-03-29,03:15,3,Sunday
2026-03-29 03:30:00+00:00,12,0,12,0,2026-03-29,03:30,3,Sunday
2026-03-29 03:45:00+00:00,15,0,11,3,2026-03-29,03:45,3,Sunday
2026-03-29 04:00:00+00:00,26,0,29,0,2026-03-29,04:00,4,Sunday
2026-03-29 04:15:00+00:00,16,0,10,1,2026-03-29,04:15,4,Sunday
2026-03-29 04:30:00+00:00,23,2,17,2,2026-03-29,04:30,4,Sunday
2026-03-29 04:45:00+00:00,28,1,19,3,2026-03-29,04:45,4,Sunday
2026-03-29 05:00:00+00:00,26,1,9,1,2026-03-29,05:00,5,Sunday
2026-03-29 05:15:00+00:00,24,0,9,3,2026-03-29,05:15,5,Sunday
2026-03-29 05:30:00+00:00,17,0,10,1,2026-03-29,05:30,5,Sunday
2026-03-29 05:45:00+00:00,17,1,14,3,2026-03-29,05:45,5,Sunday
2026-03-29 06:00:00+00:00,21,2,16,2,2026-03-29,06:00,6,Sunday
2026-03-29 06:15:00+00:00,19,0,17,4,2026-03-29,06:15,6,Sunday
2026-03-29 06:30:00+00:00,39,1,27,3,2026-03-29,06:30,6,Sunday
2026-03-29 06:45:00+00:00,45,1,38,3,2026-03-29,06:45,6,Sunday
2026-03-29 07:00:00+00:00,73,1,27,9,2026-03-29,07:00,7,Sunday
2026-03-29 07:15:00+00:00,62,2,33,9,2026-03-29,07:15,7,Sunday
2026-03-29 07:30:00+00:00,89,0,42,12,2026-03-29,07:30,7,Sunday
2026-03-29 07:45:00+00:00,87,3,52,10,2026-03-29,07:45,7,Sunday
2026-03-29 08:00:00+00:00,114,1,80,9,2026-03-29,08:00,8,Sunday
2026-03-29 08:15:00+00:00,111,2,68,24,2026-03-29,08:15,8,Sunday
2026-03-29 08:30:00+00:00,128,5,76,14,2026-03-29,08:30,8,Sunday
2026-03-29 08:45:00+00:00,128,1,82,15,2026-03-29,08:45,8,Sunday
2026-03-29 09:00:00+00:00,123,3,89,13,2026-03-29,09:00,9,Sunday
2026-03-29 09:15:00+00:00,119,1,89,14,2026-03-29,09:15,9,Sunday
2026-03-29 09:30:00+00:00,130,3,100,16,2026-03-29,09:30,9,Sunday
2026-03-29 09:45:00+00:00,150,2,122,19,2026-03-29,09:45,9,Sunday
2026-03-29 10:00:00+00:00,117,4,114,17,2026-03-29,10:00,10,Sunday
2026-03-29 10:15:00+00:00,132,4,110,32,2026-03-29,10:15,10,Sunday
2026-03-29 10:30:00+00:00,112,6,105,26,2026-03-29,10:30,10,Sunday
2026-03-29 10:45:00+00:00,135,3,122,28,2026-03-29,10:45,10,Sunday
2026-03-29 11:00:00+00:00,132,1,126,29,2026-03-29,11:00,11,Sunday
2026-03-29 11:15:00+00:00,188,3,137,30,2026-03-29,11:15,11,Sunday
2026-03-29 11:30:00+00:00,155,3,118,29,2026-03-29,11:30,11,Sunday
2026-03-29 11:45:00+00:00,136,6,119,26,2026-03-29,11:45,11,Sunday
2026-03-29 12:00:00+00:00,172,3,156,29,2026-03-29,12:00,12,Sunday
2026-03-29 12:15:00+00:00,141,4,171,32,2026-03-29,12:15,12,Sunday
2026-03-29 12:30:00+00:00,164,8,189,31,2026-03-29,12:30,12,Sunday
2026-03-29 12:45:00+00:00,142,5,178,33,2026-03-29,12:45,12,Sunday
2026-03-29 13:00:00+00:00,145,6,145,23,2026-03-29,13:00,13,Sunday
2026-03-29 13:15:00+00:00,159,7,148,35,2026-03-29,13:15,13,Sunday
2026-03-29 13:30:00+00:00,151,4,182,23,2026-03-29,13:30,13,Sunday
2026-03-29 13:45:00+00:00,162,1,142,35,2026-03-29,13:45,13,Sunday
2026-03-29 14:00:00+00:00,125,8,145,27,2026-03-29,14:00,14,Sunday
2026-03-29 14:15:00+00:00,128,10,128,38,2026-03-29,14:15,14,Sunday
2026-03-29 14:30:00+00:00,146,4,115,26,2026-03-29,14:30,14,Sunday
2026-03-29 14:45:00+00:00,133,6,115,23,2026-03-29,14:45,14,Sunday
2026-03-29 15:00:00+00:00,154,5,131,34,2026-03-29,15:00,15,Sunday
2026-03-29 15:15:00+00:00,133,3,123,31,2026-03-29,15:15,15,Sunday
2026-03-29 15:30:00+00:00,187,3,102,20,2026-03-29,15:30,15,Sunday
2026-03-29 15:45:00+00:00,153,8,122,28,2026-03-29,15:45,15,Sunday
2026-03-29 16:00:00+00:00,148,2,143,36,2026-03-29,16:00,16,Sunday
2026-03-29 16:15:00+00:00,154,2,117,25,2026-03-29,16:15,16,Sunday
2026-03-29 16:30:00+00:00,128,8,118,23,2026-03-29,16:30,16,Sunday
2026-03-29 16:45:00+00:00,108,4,88,22,2026-03-29,16:45,16,Sunday
2026-03-29 17:00:00+00:00,100,3,105,14,2026-03-29,17:00,17,Sunday
2026-03-29 17:15:00+00:00,116,7,105,15,2026-03-29,17:15,17,Sunday
2026-03-29 17:30:00+00:00,107,1,112,16,2026-03-29,17:30,17,Sunday
2026-03-29 17:45:00+00:00,86,7,78,21,2026-03-29,17:45,17,Sunday
2026-03-29 18:00:00+00:00,98,3,106,19,2026-03-29,18:00,18,Sunday
2026-03-29 18:15:00+00:00,93,7,127,13,2026-03-29,18:15,18,Sunday
2026-03-29 18:30:00+00:00,73,3,105,18,2026-03-29,18:30,18,Sunday
2026-03-29 18:45:00+00:00,66,5,99,19,2026-03-29,18:45,18,Sunday
2026-03-29 19:00:00+00:00,66,2,67,23,2026-03-29,19:00,19,Sunday
2026-03-29 19:15:00+00:00,53,2,107,11,2026-03-29,19:15,19,Sunday
2026-03-29 19:30:00+00:00,48,3,89,23,2026-03-29,19:30,19,Sunday
2026-03-29 19:45:00+00:00,46,1,67,16,2026-03-29,19:45,19,Sunday
2026-03-29 20:00:00+00:00,44,0,80,7,2026-03-29,20:00,20,Sunday
2026-03-29 20:15:00+00:00,49,3,60,8,2026-03-29,20:15,20,Sunday
2026-03-29 20:30:00+00:00,43,0,60,10,2026-03-29,20:30,20,Sunday
2026-03-29 20:45:00+00:00,44,3,64,8,2026-03-29,20:45,20,Sunday
2026-03-29 21:00:00+00:00,33,2,65,6,2026-03-29,21:00,21,Sunday
2026-03-29 21:15:00+00:00,34,2,47,4,2026-03-29,21:15,21,Sunday
2026-03-29 21:30:00+00:00,25,1,37,5,2026-03-29,21:30,21,Sunday
2026-03-29 21:45:00+00:00,21,2,18,2,2026-03-29,21:45,21,Sunday
2026-03-29 22:00:00+00:00,18,0,42,4,2026-03-29,22:00,22,Sunday
2026-03-29 22:15:00+00:00,13,0,22,5,2026-03-29,22:15,22,Sunday
2026-03-29 22:30:00+00:00,23,1,19,3,2026-03-29,22:30,22,Sunday
2026-03-29 22:45:00+00:00,5,0,18,1,2026-03-29,22:45,22,Sunday
2026-03-29 23:00:00+00:00,2,0,24,3,2026-03-29,23:00,23,Sunday
2026-03-29 23:15:00+00:00,13,0,17,0,2026-03-29,23:15,23,Sunday
2026-03-29 23:30:00+00:00,17,0,15,1,2026-03-29,23:30,23,Sunday
2026-03-29 23:45:00+00:00,6,0,10,1,2026-03-29,23:45,23,Sunday
2026-03-30 00:15:00+00:00,12,1,16,2,2026-03-30,00:15,0,Monday
2026-03-30 00:30:00+00:00,2,0,4,1,2026-03-30,00:30,0,Monday
2026-03-30 00:45:00+00:00,1,0,6,0,2026-03-30,00:45,0,Monday
2026-03-30 01:00:00+00:00,2,1,5,1,2026-03-30,01:00,1,Monday
2026-03-30 01:15:00+00:00,4,0,6,1,2026-03-30,01:15,1,Monday
2026-03-30 01:30:00+00:00,9,0,4,0,2026-03-30,01:30,1,Monday
2026-03-30 01:45:00+00:00,8,0,0,1,2026-03-30,01:45,1,Monday
2026-03-30 02:00:00+00:00,6,0,4,1,2026-03-30,02:00,2,Monday
2026-03-30 02:15:00+00:00,7,0,4,0,2026-03-30,02:15,2,Monday
2026-03-30 02:30:00+00:00,9,0,8,3,2026-03-30,02:30,2,Monday
